# 요고비 카탈로그 원천 데이터셋 — 단일 원본(source of truth). DB는 이 파일의 투영이며 CRUD는 이 파일을 되쓴다.
# 형식: '#@ <dataset>' 줄이 섹션 경계다. 각 섹션의 첫 비주석 줄은 CSV 헤더, 이후가 데이터 행이다. 그 밖의 '#' 줄은 주석.
# 데이터셋: mobile_plan(통신요금) · subscription_service/subscription_tier(구독서비스) · plan_benefit(혜택) · bundle_product(번들).
#@ mobile_plan
carrier,plan_name,network_type,base_price,data_mb,voice_min,sms_cnt,contract_discount_12m,contract_discount_24m,age_limit,source_url,collected_at
LG헬로모바일,토이저러스 키즈 유심 100MB,LTE,7260,102,50,100,,,키즈,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,[9월 이벤트] 월 5천원 미만! 헬로모바일 초슬림 요금제,LTE,6490,500,50,50,,,ALL,https://www.mvnohub.kr/product/products/6350.do,2026-09-16
LG헬로모바일,[9월] 월 5천원 미만! 헬로모바일 초슬림 요금제,LTE,6490,500,50,50,,,ALL,https://www.mvnohub.kr/product/products/6345.do,2026-09-16
LG헬로모바일,The 착한 데이터 유심 1.3GB,LTE,6300,1331,999999,999999,,,태블릿/웨어러블,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,CU USIM 2GB 100분,LTE,6050,2048,100,100,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,CU USIM 1.5GB 150분,LTE,5940,1536,150,150,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,CU 유심 1.5GB 150분,LTE,5900,1536,150,150,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,조건없는 USIM LTE 1GB,LTE,4950,1024,50,0,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,슬림 유심 1GB 50분,LTE,4450,1024,50,0,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,조건없는 USIM LTE 500MB,LTE,3740,512,50,0,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,슬림 유심 2GB 200분,LTE,3700,2048,200,150,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,슬림 유심 1GB 100분,LTE,2700,1024,100,50,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,슬림 유심 500MB 50분,LTE,1700,512,50,50,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
SK세븐모바일,[Online] 5G CMLink (110GB+),5G,50600,112640,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (200GB+/통화맘껏),5G,47700,204800,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[Online] 5G CMLink (24GB+),5G,44550,24576,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (100GB+/통화맘껏),LTE,42000,102400,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (110GB+/통화맘껏),5G,41500,112640,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (99GB+/통화맘껏),5G,40900,101376,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (100GB+),LTE,40900,102400,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (74GB+/통화맘껏),5G,39100,75776,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (54GB+/통화맘껏),5G,37900,55296,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (37GB+/통화맘껏),5G,36700,37888,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (24GB+/통화맘껏),5G,34900,24576,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (11GB+),LTE,33000,11264,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (15GB+/통화맘껏),5G,32450,15360,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (15GB+/300분),LTE,28600,15360,300,300,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (30GB+/통화맘껏),LTE,27500,30720,999999,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (15GB+/300분),LTE,27500,15360,300,300,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (15GB+/100분),LTE,25300,15360,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (20GB+/1000분),LTE,24750,20480,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (25GB/300분),LTE,23100,25600,300,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (30GB/통화맘껏),5G,22000,30720,999999,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (25GB/200분),LTE,22000,25600,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (15GB+/1000분),LTE,21400,15360,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (25GB/100분),LTE,20900,25600,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (10GB+/통화맘껏),LTE,20000,10240,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 안심 (20GB+/2000분),5G,19900,20480,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (10GB+/1000분),LTE,18900,10240,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (10GB+),LTE,18900,10240,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (7GB+/통화맘껏),LTE,18000,7168,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (20GB/1000분),5G,17900,20480,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 안심 (15GB+/2000분),5G,16900,15360,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (8GB+/1000분),LTE,16900,8192,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (7GB+),LTE,16900,7168,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 안심 (15GB+/1000분),LTE,15900,15360,1000,1000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (6GB+/1000분),LTE,15400,6144,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (15GB/2000분),LTE,15000,15360,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (15GB/1000분),5G,14900,15360,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 안심 (10GB+/2000분),5G,13900,10240,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (15GB/2000분),LTE,13900,15360,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (3GB+/200분),LTE,13860,3072,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (15GB/300분),LTE,13530,15360,300,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (15GB/200분),LTE,13200,15360,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (10GB/2000분),LTE,13000,10240,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 안심 (8GB+/2000분),5G,12900,8192,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 안심 (10GB+/1000분),LTE,12900,10240,1000,1000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (15GB/100분),LTE,12900,15360,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (8GB/2000분),LTE,12100,8192,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 안심 (6GB+/2000분),5G,11900,6144,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (9GB/1000분),5G,11900,9216,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (10GB/2000분),LTE,11900,10240,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (1GB+/통화맘껏),LTE,11000,1024,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (8GB/2000분),LTE,11000,8192,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (10GB/100분),LTE,10200,10240,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 안심 (5GB+/1000분),LTE,10120,5120,1000,1000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (1GB+),LTE,9920,1024,999999,999999,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (10GB/200분),5G,9900,10240,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (7GB/1000분),5G,9900,7168,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (6GB/2000분),LTE,9900,6144,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (5GB/1000분),5G,8900,5120,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (8GB/100분),LTE,8900,8192,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 복지 유심 (5GB/100분),LTE,8800,5120,100,100,,,복지,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (6GB/2000분),LTE,8800,6144,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (6GB/200분),5G,7900,6144,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 안심차단 (5GB/1000분),LTE,7900,5120,1000,1000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (5GB/100분),LTE,7900,5120,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (4GB/2000분),LTE,7700,4096,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (3GB/1000분),5G,6900,3072,1000,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (3GB/200분),5G,6900,3072,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (3GB/200분),LTE,6900,3072,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 안심차단 (3GB/1000분),LTE,6600,3072,1000,1000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (2GB/2000분),LTE,6600,2048,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (4GB/2000분),LTE,6600,4096,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,5G 유심 (1GB/500분),5G,5500,1024,500,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 안심차단 (1GB/1000분),LTE,5500,1024,1000,1000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,[셀프] LTE 유심 (2GB/2000분),LTE,5500,2048,2000,2000,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (3GB/100분),LTE,4900,3072,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (1GB/200분),LTE,4510,1024,200,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (1GB/100분),LTE,3900,1024,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (1GB/50분),LTE,3300,1024,50,50,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (500MB/100분),LTE,2900,500,100,100,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
SK세븐모바일,LTE 유심 (500MB/60분),LTE,1900,500,60,50,,,ALL,https://www.sk7mobile.com/prod/data/callingPlanList.do,2026-09-08
U+유모바일,5G 스페셜 프로,5G,61900,184320,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,PAY 5G (150GB+/통화기본),5G,59600,153600,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G 스페셜,5G,58700,153600,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (15GB+/300분),LTE,55000,15360,300,300,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (125GB+/통화기본),5G,54500,128000,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,PAY 5G (95GB+/통화기본),5G,53200,97280,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (95GB+/통화기본),5G,53000,97280,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (80GB+/통화기본),5G,52000,81920,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,YOUNG 5G (50GB+/통화기본),5G,51000,51200,999999,999999,,,청소년,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (50GB+/통화기본),5G,50000,51200,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,★야쿠르트 240개 혜택,LTE,50000,4608,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/1308.do,2026-09-16
U+유모바일,LTE 스페셜,LTE,49390,11264,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (15GB+/180분),LTE,48900,15360,180,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (15GB+/통화기본),LTE,48400,1,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (31GB+/통화기본),5G,48300,31744,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (15GB+/100분),LTE,47300,15360,100,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE 스페셜 플러스,LTE,46600,102400,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE 스페셜 프로,LTE,45900,5120,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (15GB+/300분),5G,44000,1,300,300,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (14GB+/통화기본),5G,42600,14336,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (10GB+/통화기본),LTE,41950,1,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE 스페셜 플러스 [더알뜰플랜2],LTE,40400,102400,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (7GB+/통화기본),LTE,39800,1,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (4.5GB+/통화기본),LTE,36600,1,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,빽다방 100잔 5G (10GB/통화기본),5G,36000,10240,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE 스페셜 [더알뜰플랜2],LTE,35190,11264,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (4GB/통화기본),LTE,33500,4096,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,GS25 5G (10GB/200분),5G,32800,10240,200,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (2.5GB/통화기본),LTE,29000,2560,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (5GB+/200분),LTE,28200,5120,200,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,빽다방 100잔 5G (5GB/통화기본),5G,28000,5120,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (5GB/300분),LTE,27500,5120,300,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,★교통비 절약 혜택,LTE,26300,1024,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/1306.do,2026-09-16
U+유모바일,LTE (3GB+/100분),LTE,26000,3072,100,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,★빽다방 100잔 혜택,LTE,26000,1024,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/1307.do,2026-09-16
U+유모바일,YOUNG 5G (3GB/통화기본),5G,25400,3072,999999,999999,,,청소년,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (4GB/통화기본),5G,25300,4096,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (1GB+/통화기본),LTE,25300,1024,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (3GB/통화기본),5G,24400,3072,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,5G (2GB/통화기본),5G,23800,2048,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (5GB+/100분),LTE,23500,5120,100,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (1.5GB/통화기본),LTE,23000,1536,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (2.5GB+/200분),LTE,22500,2560,200,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (2.5GB/200분),LTE,20900,2560,200,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,★티머니 12만원 혜택,LTE,20800,1024,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/6359.do,2026-09-16
U+유모바일,LTE (7GB+/통화기본) [더알뜰플랜2],LTE,18100,7168,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (1GB+/100분),LTE,17800,1024,100,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (4.5GB+/통화기본) [더알뜰플랜],LTE,15000,4608,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (10GB/100분) [더알뜰플랜],LTE,11000,10240,100,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (1GB+/통화기본) [더알뜰플랜],LTE,10600,1024,999999,999999,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (1GB/60분),LTE,10500,1024,60,100,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
U+유모바일,LTE (500MB/60분),LTE,7400,500,60,50,,,ALL,https://www.uplusumobile.com/product/pric/usim/pricList,2026-09-08
고고팩토리,5G 무제한 110GB+5M(밀리의서재Free)_hub,5G,49500,112640,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5084.do,2026-09-16
고고팩토리,5G 무제한 요금제 추천,5G,49500,92160,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/1201.do,2026-09-16
고고팩토리,SKT망 데이터 무제한 요금제 추천모음,LTE,47300,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/7973.do,2026-09-16
고고팩토리,고고 LTE 무제한 100GB+5M_hub,LTE,47300,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/6262.do,2026-09-16
고고팩토리,무제한 100GB+5M(네이버페이5000P)_hub,LTE,47300,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5083.do,2026-09-16
고고팩토리,무제한 100GB+5M(다이소 5000원)_hub,LTE,47300,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5375.do,2026-09-16
고고팩토리,무제한 100GB+5M(올리브영 5000원)_hub,LTE,47300,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5376.do,2026-09-16
고고팩토리,5G 무제한 90GB+1Mbps_hub,5G,44000,92160,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5088.do,2026-09-16
고고팩토리,KT망 LTE 무제한 특가 요금제 모음,LTE,44000,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/7974.do,2026-09-16
고고팩토리,LTE 무제한 100GB+5M(CU20%할인)_hub,LTE,44000,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5082.do,2026-09-16
고고팩토리,무제한 100GB+5Mbps(밀리의서재 Free)_hub,LTE,44000,102400,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5081.do,2026-09-16
고고팩토리,5G 무제한 70GB+1Mbps_hub,5G,42900,71680,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5087.do,2026-09-16
고고팩토리,5G 무제한 50GB+1Mbps_hub,5G,41580,51200,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5086.do,2026-09-16
고고팩토리,무제한 11GB+3M(네이버페이5000P)_hub,LTE,40700,11264,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5080.do,2026-09-16
고고팩토리,무제한 11GB+3M(다이소 5000원)_hub,LTE,40700,11264,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5373.do,2026-09-16
고고팩토리,무제한 11GB+3M(올리브영 5000원)_hub,LTE,40700,11264,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5374.do,2026-09-16
고고팩토리,5G 무제한 30GB+1Mbps_hub,5G,40040,30720,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5085.do,2026-09-16
고고팩토리,LTE 무제한 11GB+3M(CU20%할인)_hub,LTE,38500,11264,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5079.do,2026-09-16
고고팩토리,LTE 무제한 11GB+3M(밀리의서재)_hub,LTE,38500,11264,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5078.do,2026-09-16
고고팩토리,고고 LTE 11GB+매일2GB+3M_hub,LTE,38500,11264,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/6261.do,2026-09-16
고고팩토리,고고 LTE 300분+15GB+3M_hub,LTE,35200,15360,300,300,,,ALL,https://www.mvnohub.kr/product/products/6260.do,2026-09-16
고고팩토리,데이터 무제한 300분/15GB+3Mbps_hub,LTE,33000,15360,300,300,,,ALL,https://www.mvnohub.kr/product/products/5077.do,2026-09-16
고고팩토리,고고 LTE 100분+15GB+3M_hub,LTE,30800,15360,100,100,,,ALL,https://www.mvnohub.kr/product/products/6259.do,2026-09-16
고고팩토리,100분/15GB+3M(밀리의서재 Free)_hub,LTE,29700,15360,100,100,,,ALL,https://www.mvnohub.kr/product/products/5952.do,2026-09-16
고고팩토리,5G 200분/20GB_hub,5G,29700,20480,200,100,,,ALL,https://www.mvnohub.kr/product/products/5876.do,2026-09-16
고고팩토리,KT망 5G 요금제 초저가 찬스,5G,29700,20480,200,100,,,ALL,https://www.mvnohub.kr/product/products/5878.do,2026-09-16
고고팩토리,고고 LTE 무제한 10GB+1M_hub,LTE,28600,10240,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/6258.do,2026-09-16
고고팩토리,무제한 15GB+1M(다이소 5000원)_hub,LTE,28600,15360,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5371.do,2026-09-16
고고팩토리,무제한 15GB+1M(올리브영 5000원)_hub,LTE,28600,15360,999999,999999,,,ALL,https://www.mvnohub.kr/product/products/5372.do,2026-09-16
